Key;Transition;Timestamp
ART_A-219;Validating on Staging;14.02.2025 13:40:02
ART_A-219;Program Backlog;24.01.2025 10:34:40
ART_A-219;Program Backlog;08.11.2024 08:56:24
ART_A-219;Analysis;08.11.2024 08:56:15
ART_A-218;Created;31.01.2024 14:01:32
ART_A-218;Done;24.01.2025 10:34:40
ART_A-218;Releasing;24.10.2024 16:07:44
ART_A-218;Implementation;23.02.2024 13:49:17
ART_A-218;Program Backlog;23.02.2024 13:49:14
ART_A-218;Analysis;01.02.2024 08:27:19
ART_A-217;Created;11.05.2024 14:32:57
ART_A-217;Done;24.01.2025 10:34:40
ART_A-217;Releasing;08.11.2024 11:48:21
ART_A-217;Implementation;27.07.2024 15:50:23
ART_A-217;Program Backlog;20.07.2024 13:09:48
ART_A-217;Analysis;13.07.2024 09:52:06
ART_A-216;Created;25.10.2024 15:38:57
ART_A-216;Done;13.11.2025 16:09:27
ART_A-216;Program Backlog;31.03.2025 11:50:43
ART_A-216;Analysis;08.03.2025 09:53:39
ART_A-216;Funnel;16.02.2025 16:08:38
ART_A-216;Program Backlog;24.01.2025 10:34:40
ART_A-216;Program Backlog;25.10.2024 15:39:59
ART_A-216;Analysis;25.10.2024 15:39:53
ART_A-214;Created;10.11.2024 12:42:41
ART_A-214;Done;06.02.2025 14:29:22
ART_A-214;Implementation;24.01.2025 10:34:39
ART_A-214;Implementation;24.11.2024 11:24:43
ART_A-214;Program Backlog;10.11.2024 12:44:11
ART_A-214;Analysis;10.11.2024 12:44:03
ART_A-213;Created;22.11.2024 12:13:51
ART_A-213;Implementation;27.06.2025 09:01:49
ART_A-213;Program Backlog;25.05.2025 13:57:27
ART_A-213;Analysis;05.05.2025 14:16:13
ART_A-212;Created;15.03.2024 06:21:27
ART_A-212;Done;24.01.2025 10:34:39
ART_A-212;Releasing;08.11.2024 11:48:14
ART_A-212;Implementation;27.07.2024 15:50:28
ART_A-212;Program Backlog;20.07.2024 13:08:54
ART_A-212;Analysis;13.07.2024 09:41:21
ART_A-211;Created;20.12.2024 17:03:29
ART_A-211;Done;31.10.2025 08:06:18
ART_A-211;Funnel;27.03.2025 10:25:29
ART_A-211;Analysis;13.03.2025 13:49:00
ART_A-210;Created;31.01.2024 14:00:22
ART_A-210;Done;13.11.2025 16:06:58
ART_A-210;Funnel;21.07.2024 13:27:53
ART_A-210;Implementation;23.02.2024 13:49:06
ART_A-210;Program Backlog;23.02.2024 13:48:56
ART_A-210;Analysis;01.02.2024 08:26:29
ART_A-209;Created;19.04.2024 14:53:29
ART_A-208;Created;22.04.2024 08:23:26
ART_A-208;Done;24.01.2025 10:34:38
ART_A-208;Releasing;26.10.2024 15:40:20
ART_A-208;Implementation;12.05.2024 10:40:56
ART_A-208;Program Backlog;12.05.2024 10:40:52
ART_A-208;Analysis;09.05.2024 09:06:46
ART_A-207;Created;06.07.2024 09:52:46
ART_A-207;Done;13.11.2025 16:07:06
ART_A-206;Created;16.12.2023 11:39:07
ART_A-206;Done;24.01.2025 10:34:38
ART_A-206;Releasing;13.04.2024 16:09:28
ART_A-206;Implementation;24.01.2024 15:59:35
ART_A-205;Created;16.12.2023 11:12:43
ART_A-205;Done;24.01.2025 10:34:37
ART_A-205;Releasing;10.05.2024 10:09:13
ART_A-205;Implementation;24.01.2024 15:59:09
ART_A-204;Created;22.04.2024 07:59:59
ART_A-204;Done;13.11.2025 16:10:59
ART_A-204;Implementation;24.01.2025 10:34:37
ART_A-204;Implementation;21.07.2024 13:27:10
ART_A-204;Program Backlog;18.07.2024 14:15:46
ART_A-204;Analysis;09.05.2024 09:06:32
ART_A-203;Created;17.10.2024 13:48:07
ART_A-203;Funnel;27.11.2025 14:53:46
ART_A-203;Analysis;08.11.2025 08:12:16
ART_A-203;Funnel;26.07.2025 14:53:36
ART_A-203;Analysis;30.06.2025 10:26:35
ART_A-203;Funnel;07.02.2025 11:22:19
ART_A-203;Program Backlog;07.02.2025 11:22:16
ART_A-203;Implementation;03.02.2025 10:22:45
ART_A-203;Analysis;30.01.2025 13:29:51
ART_A-203;Program Backlog;24.01.2025 10:34:37
ART_A-203;Program Backlog;08.11.2024 13:54:03
ART_A-203;Analysis;17.10.2024 13:56:33
ART_A-202;Created;10.03.2024 14:18:12
ART_A-202;Done;24.01.2025 10:34:37
ART_A-202;Releasing;06.12.2024 18:06:45
ART_A-202;Implementation;21.10.2024 14:54:44
ART_A-202;Program Backlog;21.09.2024 16:30:11
ART_A-202;Analysis;20.07.2024 11:06:47
ART_A-201;Created;24.01.2024 16:07:49
ART_A-201;Done;24.01.2025 10:34:37
ART_A-201;Releasing;09.05.2024 09:49:23
ART_A-201;Implementation;21.02.2024 14:30:36
ART_A-201;Program Backlog;07.02.2024 15:02:30
ART_A-201;Analysis;24.01.2024 16:32:42
ART_A-200;Created;18.01.2024 11:16:01
ART_A-200;Done;24.01.2025 10:34:36
ART_A-200;Releasing;13.04.2024 16:07:55
ART_A-200;Implementation;01.04.2024 06:13:54
ART_A-200;Program Backlog;10.03.2024 13:53:22
ART_A-200;Analysis;10.03.2024 13:53:19
ART_A-200;Funnel;10.03.2024 13:53:12
ART_A-200;Implementation;21.02.2024 14:31:14
ART_A-200;Program Backlog;07.02.2024 15:02:14
ART_A-200;Analysis;24.01.2024 16:31:47
ART_A-199;Created;20.07.2024 11:42:56
ART_A-199;Done;24.01.2025 10:34:36
ART_A-199;Releasing;24.11.2024 14:29:37
ART_A-199;Implementation;22.07.2024 11:22:38
ART_A-199;Program Backlog;21.07.2024 12:50:38
ART_A-199;Analysis;20.07.2024 13:02:40
ART_A-198;Created;18.10.2024 08:53:47
ART_A-198;Done;27.03.2025 10:43:59
ART_A-198;Releasing;14.03.2025 08:50:17
ART_A-198;Implementation;03.02.2025 10:22:05
ART_A-198;Program Backlog;24.01.2025 10:34:36
ART_A-198;Program Backlog;02.11.2024 15:26:12
ART_A-198;Analysis;18.10.2024 08:55:21
ART_A-197;Created;31.01.2024 14:09:18
ART_A-197;Done;13.11.2025 16:10:57
ART_A-197;Implementation;24.01.2025 10:34:36
ART_A-197;Implementation;18.01.2025 13:21:23
ART_A-197;Program Backlog;26.10.2024 15:28:31
ART_A-197;Analysis;26.10.2024 15:28:03
ART_A-197;Funnel;14.07.2024 12:50:48
ART_A-197;Analysis;09.05.2024 09:06:24
ART_A-197;Funnel;23.02.2024 13:49:59
ART_A-197;Analysis;01.02.2024 08:31:46
ART_A-196;Created;14.07.2024 15:16:09
ART_A-196;Done;13.11.2025 16:07:09
ART_A-196;Funnel;08.03.2025 09:46:33
ART_A-196;Analysis;08.03.2025 09:46:29
ART_A-195;Created;11.07.2024 12:54:57
ART_A-195;Funnel;09.03.2025 15:53:54
ART_A-195;Analysis;24.01.2025 10:34:35
ART_A-195;Analysis;12.07.2024 14:47:32
ART_A-194;Created;17.10.2024 14:17:43
ART_A-194;Done;27.03.2025 10:43:56
ART_A-194;Releasing;27.03.2025 10:43:14
ART_A-194;Implementation;03.02.2025 10:22:02
ART_A-194;Program Backlog;24.01.2025 10:34:35
ART_A-194;Program Backlog;02.11.2024 15:26:09
ART_A-194;Analysis;17.10.2024 14:21:47
ART_A-193;Created;07.02.2024 09:55:41
ART_A-193;Done;24.01.2025 10:34:35
ART_A-193;Releasing;12.10.2024 15:50:40
ART_A-193;Implementation;25.07.2024 15:04:08
ART_A-193;Program Backlog;12.05.2024 09:59:09
ART_A-193;Analysis;03.05.2024 13:34:55
ART_A-192;Created;20.04.2024 10:34:35
ART_A-191;Created;11.07.2024 11:29:28
ART_A-191;Done;24.01.2025 10:34:35
ART_A-191;Releasing;24.11.2024 14:34:42
ART_A-191;Implementation;24.11.2024 14:34:38
ART_A-191;Program Backlog;18.07.2024 15:13:15
ART_A-191;Analysis;12.07.2024 14:47:23
ART_A-190;Created;06.07.2024 10:17:42
ART_A-190;Done;13.11.2025 16:09:16
ART_A-190;Program Backlog;31.03.2025 11:49:56
ART_A-190;Analysis;08.03.2025 09:43:29
ART_A-189;Created;22.04.2024 08:16:05
ART_A-189;Done;13.11.2025 16:11:03
ART_A-189;Implementation;03.03.2025 10:23:19
ART_A-189;Program Backlog;24.01.2025 10:34:34
ART_A-189;Program Backlog;25.10.2024 15:59:01
ART_A-189;Analysis;25.10.2024 15:58:46
ART_A-189;Funnel;14.07.2024 12:50:52
ART_A-189;Analysis;09.05.2024 09:06:36
ART_A-188;Created;17.10.2024 13:30:43
ART_A-188;Analysis;08.11.2025 07:45:45
ART_A-188;Program Backlog;09.08.2025 14:50:15
ART_A-188;Funnel;22.05.2025 09:57:34
ART_A-188;Analysis;03.04.2025 13:20:57
ART_A-188;Funnel;21.11.2024 10:27:01
ART_A-188;Program Backlog;08.11.2024 11:10:10
ART_A-188;Analysis;17.10.2024 13:56:24
ART_A-187;Created;05.04.2024 14:26:06
ART_A-187;Done;13.03.2025 14:55:23
ART_A-187;Implementation;26.01.2025 13:05:22
ART_A-187;Program Backlog;24.01.2025 10:34:34
ART_A-187;Program Backlog;21.09.2024 16:30:34
ART_A-187;Analysis;13.09.2024 11:19:06
ART_A-186;Created;23.11.2024 12:23:55
ART_A-186;Done;13.06.2025 13:19:11
ART_A-186;Analysis;13.06.2025 10:18:09
ART_A-186;Funnel;31.03.2025 10:43:30
ART_A-186;Analysis;13.03.2025 13:58:58
ART_A-185;Created;08.09.2024 19:24:57
ART_A-185;Done;14.02.2025 13:38:04
ART_A-185;Implementation;24.01.2025 10:34:33
ART_A-185;Implementation;06.12.2024 18:05:53
ART_A-185;Program Backlog;30.09.2024 11:38:44
ART_A-185;Analysis;30.09.2024 11:37:50
ART_A-184;Created;25.01.2024 13:49:14
ART_A-184;Done;24.01.2025 10:34:33
ART_A-184;Releasing;26.09.2024 14:05:56
ART_A-184;Implementation;12.05.2024 10:01:27
ART_A-184;Program Backlog;10.03.2024 13:51:59
ART_A-184;Analysis;10.03.2024 13:51:55
ART_A-184;Funnel;21.02.2024 14:31:45
ART_A-184;Implementation;21.02.2024 14:31:29
ART_A-184;Program Backlog;07.02.2024 15:03:03
ART_A-184;Analysis;01.02.2024 08:23:49
ART_A-183;Created;14.07.2024 15:09:06
ART_A-183;Done;30.01.2025 14:18:44
ART_A-183;Implementation;24.01.2025 10:34:33
ART_A-183;Implementation;21.07.2024 13:27:33
ART_A-183;Program Backlog;18.07.2024 14:16:00
ART_A-183;Analysis;14.07.2024 15:11:21
ART_A-182;Created;21.10.2024 13:39:51
ART_A-182;Done;24.10.2025 09:31:05
ART_A-182;Releasing;28.03.2025 10:49:56
ART_A-182;Implementation;24.01.2025 10:34:32
ART_A-182;Implementation;06.12.2024 18:06:17
ART_A-182;Program Backlog;25.10.2024 08:12:47
ART_A-182;Analysis;25.10.2024 08:12:37
ART_A-181;Created;14.07.2024 15:04:40
ART_A-181;Done;24.01.2025 10:34:32
ART_A-181;Releasing;25.10.2024 15:24:47
ART_A-181;Implementation;21.07.2024 13:27:28
ART_A-181;Program Backlog;18.07.2024 14:15:57
ART_A-181;Analysis;14.07.2024 15:06:04
ART_A-180;Created;22.04.2024 08:10:23
ART_A-180;Done;13.11.2025 16:11:02
ART_A-180;Implementation;03.03.2025 10:23:12
ART_A-180;Program Backlog;24.01.2025 10:34:32
ART_A-180;Program Backlog;26.10.2024 09:48:29
ART_A-180;Analysis;25.10.2024 15:58:26
ART_A-180;Funnel;21.07.2024 13:25:06
ART_A-180;Program Backlog;18.07.2024 14:15:54
ART_A-180;Analysis;14.07.2024 12:51:08
ART_A-179;Created;31.01.2024 14:07:23
ART_A-179;Done;24.01.2025 10:34:32
ART_A-179;Releasing;08.07.2024 13:25:32
ART_A-179;Implementation;12.05.2024 10:39:30
ART_A-179;Program Backlog;12.05.2024 10:39:26
ART_A-179;Analysis;09.05.2024 09:06:27
ART_A-179;Funnel;21.04.2024 15:17:03
ART_A-179;Implementation;23.02.2024 13:50:55
ART_A-179;Program Backlog;23.02.2024 13:50:24
ART_A-179;Analysis;01.02.2024 08:31:20
ART_A-178;Created;09.11.2024 13:53:32
ART_A-178;Done;13.11.2025 16:11:12
ART_A-178;Implementation;16.02.2025 16:09:05
ART_A-178;Program Backlog;16.02.2025 16:08:55
ART_A-177;Created;26.10.2024 09:33:43
ART_A-177;Done;13.11.2025 16:11:09
ART_A-177;Implementation;24.01.2025 10:34:31
ART_A-177;Implementation;07.12.2024 09:52:49
ART_A-177;Program Backlog;26.10.2024 09:48:16
ART_A-177;Analysis;26.10.2024 09:48:03
ART_A-176;Created;06.07.2024 09:48:45
ART_A-176;Done;13.11.2025 16:07:02
ART_A-175;Created;11.07.2024 09:16:07
ART_A-175;Done;24.01.2025 10:34:31
ART_A-175;Releasing;16.11.2024 09:25:32
ART_A-175;Implementation;01.08.2024 13:47:03
ART_A-174;Created;09.08.2024 12:09:49
ART_A-174;Done;26.01.2025 13:04:53
ART_A-174;Implementation;24.01.2025 10:34:31
ART_A-174;Implementation;06.12.2024 18:05:32
ART_A-174;Program Backlog;21.09.2024 16:40:09
ART_A-174;Analysis;21.09.2024 16:40:05
ART_A-173;Created;09.11.2024 17:25:51
ART_A-172;Created;21.07.2024 11:49:18
ART_A-172;Done;13.11.2025 16:09:25
ART_A-172;Program Backlog;31.03.2025 11:50:40
ART_A-172;Analysis;08.03.2025 09:51:36
ART_A-172;Funnel;25.10.2024 15:30:27
ART_A-172;Implementation;21.07.2024 13:27:45
ART_A-172;Program Backlog;21.07.2024 11:58:43
ART_A-172;Analysis;21.07.2024 11:58:37
ART_A-171;Created;20.07.2024 11:40:52
ART_A-171;Done;14.11.2025 14:40:36
ART_A-170;Created;08.08.2024 15:29:41
ART_A-170;Done;26.05.2025 08:45:57
ART_A-170;Releasing;26.05.2025 08:45:51
ART_A-170;Implementation;22.05.2025 15:56:23
ART_A-170;Program Backlog;03.05.2025 13:46:26
ART_A-170;Analysis;24.01.2025 10:34:30
ART_A-170;Analysis;08.08.2024 16:43:06
ART_A-169;Created;21.12.2023 11:51:29
ART_A-169;Funnel;21.02.2024 08:22:33
ART_A-169;Implementation;24.01.2024 15:59:52
ART_A-168;Created;21.10.2024 15:13:48
ART_A-168;Done;26.01.2025 13:04:40
ART_A-168;Implementation;24.01.2025 10:34:30
ART_A-168;Implementation;06.12.2024 18:05:37
ART_A-168;Program Backlog;02.11.2024 11:27:29
ART_A-168;Analysis;21.10.2024 15:14:26
ART_A-167;Created;14.07.2024 15:11:51
ART_A-167;Done;13.11.2025 16:09:23
ART_A-167;Program Backlog;24.01.2025 10:34:30
ART_A-167;Program Backlog;26.10.2024 15:32:53
ART_A-167;Analysis;26.10.2024 15:32:44
ART_A-167;Funnel;21.07.2024 13:27:41
ART_A-167;Program Backlog;18.07.2024 14:16:03
ART_A-167;Analysis;14.07.2024 15:13:04
ART_A-166;Created;21.10.2024 13:30:58
ART_A-166;Done;08.09.2025 11:46:55
ART_A-166;Implementation;08.09.2025 11:46:46
ART_A-166;Done;31.08.2025 13:40:52
ART_A-166;Funnel;15.06.2025 14:09:28
ART_A-166;Analysis;15.06.2025 13:58:52
ART_A-166;Funnel;29.03.2025 12:02:25
ART_A-166;Deploying to Production;13.03.2025 14:52:16
ART_A-166;Program Backlog;24.01.2025 10:34:29
ART_A-166;Program Backlog;25.10.2024 08:13:52
ART_A-166;Analysis;21.10.2024 14:28:27
ART_A-165;Created;07.11.2024 17:49:43
ART_A-165;Done;06.06.2025 14:44:38
ART_A-165;Releasing;22.05.2025 16:14:56
ART_A-165;Releasing;22.05.2025 16:14:17
ART_A-165;Implementation;24.01.2025 10:34:29
ART_A-165;Implementation;06.12.2024 18:05:40
ART_A-165;Program Backlog;07.11.2024 17:58:36
ART_A-165;Analysis;07.11.2024 17:50:39
ART_A-164;Created;11.05.2024 09:43:47
ART_A-164;Done;13.11.2025 16:11:06
ART_A-164;Implementation;24.01.2025 10:34:29
ART_A-164;Implementation;07.12.2024 09:47:41
ART_A-164;Program Backlog;25.10.2024 15:46:59
ART_A-164;Analysis;25.10.2024 15:46:55
ART_A-164;Funnel;21.07.2024 13:30:03
ART_A-164;Program Backlog;18.07.2024 14:15:50
ART_A-164;Analysis;14.07.2024 12:51:34
ART_A-163;Created;17.10.2024 13:53:04
ART_A-163;Done;19.06.2025 11:47:24
ART_A-163;Releasing;14.06.2025 14:14:49
ART_A-163;Validating on Staging;31.03.2025 10:52:35
ART_A-163;Program Backlog;07.02.2025 11:23:41
ART_A-163;Analysis;03.02.2025 10:23:16
ART_A-163;Implementation;03.02.2025 10:22:29
ART_A-163;Program Backlog;24.01.2025 10:34:29
ART_A-163;Program Backlog;29.11.2024 14:34:40
ART_A-163;Analysis;21.11.2024 10:27:23
ART_A-162;Created;13.02.2024 10:12:54
ART_A-162;Implementation;24.01.2025 10:34:29
ART_A-162;Implementation;21.02.2024 14:45:38
ART_A-162;Program Backlog;21.02.2024 14:45:00
ART_A-162;Analysis;13.02.2024 10:13:48
ART_A-161;Created;25.05.2024 16:26:34
ART_A-161;Done;24.01.2025 10:34:28
ART_A-161;Releasing;21.10.2024 14:55:21
ART_A-161;Implementation;21.10.2024 14:55:01
ART_A-161;Program Backlog;21.09.2024 16:30:25
ART_A-161;Analysis;20.07.2024 11:06:55
ART_A-159;Created;15.12.2023 16:05:35
ART_A-158;Created;14.02.2024 11:14:13
ART_A-157;Created;21.02.2024 10:45:21
ART_A-157;Done;24.01.2025 10:34:27
ART_A-157;Releasing;26.10.2024 15:09:55
ART_A-157;Implementation;27.07.2024 15:50:37
ART_A-157;Program Backlog;20.07.2024 13:08:44
ART_A-157;Analysis;13.07.2024 09:41:01
ART_A-156;Created;04.02.2024 13:22:45
ART_A-156;Done;24.01.2025 10:34:27
ART_A-156;Releasing;13.04.2024 16:09:43
ART_A-156;Implementation;21.02.2024 14:33:16
ART_A-156;Program Backlog;14.02.2024 14:09:55
ART_A-156;Analysis;07.02.2024 15:03:26
ART_A-155;Created;27.10.2024 15:36:04
ART_A-155;Implementation;02.05.2025 14:06:07
ART_A-155;Program Backlog;24.01.2025 10:34:27
ART_A-155;Program Backlog;08.11.2024 16:15:52
ART_A-155;Analysis;08.11.2024 16:15:38
ART_A-154;Created;20.07.2024 11:09:43
ART_A-154;Done;26.01.2025 13:04:16
ART_A-154;Implementation;24.01.2025 10:34:27
ART_A-154;Implementation;21.10.2024 14:56:00
ART_A-154;Program Backlog;21.09.2024 16:30:28
ART_A-154;Analysis;20.07.2024 11:13:26
ART_A-153;Created;16.12.2023 11:31:06
ART_A-153;Done;24.01.2025 10:34:27
ART_A-153;Releasing;26.09.2024 14:06:03
ART_A-153;Implementation;12.05.2024 10:03:13
ART_A-153;Program Backlog;12.05.2024 10:03:07
ART_A-153;Analysis;10.05.2024 11:54:48
ART_A-153;Funnel;16.02.2024 14:31:26
ART_A-153;Program Backlog;07.02.2024 15:01:15
ART_A-153;Analysis;24.01.2024 16:08:07
ART_A-152;Created;12.05.2024 10:34:25
ART_A-152;Done;24.01.2025 10:34:27
ART_A-152;Releasing;24.11.2024 11:25:04
ART_A-152;Implementation;25.07.2024 15:00:14
ART_A-152;Program Backlog;15.07.2024 10:15:03
ART_A-152;Analysis;12.05.2024 10:42:01
ART_A-151;Created;31.01.2024 14:05:10
ART_A-151;Done;13.11.2025 16:07:00
ART_A-151;Funnel;14.07.2024 12:50:44
ART_A-151;Analysis;09.05.2024 09:06:17
ART_A-151;Funnel;21.04.2024 15:06:35
ART_A-151;Implementation;23.02.2024 13:50:44
ART_A-151;Program Backlog;23.02.2024 13:49:46
ART_A-151;Analysis;01.02.2024 08:29:43
ART_A-150;Created;24.10.2024 15:04:16
ART_A-150;Implementation;24.01.2025 10:34:26
ART_A-150;Implementation;02.12.2024 14:13:02
ART_A-150;Program Backlog;08.11.2024 12:52:09
ART_A-150;Analysis;08.11.2024 12:51:58
ART_A-149;Created;31.01.2024 14:05:43
ART_A-149;Done;24.01.2025 10:34:26
ART_A-149;Releasing;20.07.2024 10:54:16
ART_A-149;Implementation;23.02.2024 13:50:47
ART_A-149;Program Backlog;23.02.2024 13:50:16
ART_A-149;Analysis;01.02.2024 08:30:23
ART_A-147;Created;20.07.2024 11:12:23
ART_A-147;Done;13.03.2025 16:22:50
ART_A-147;Implementation;13.03.2025 15:51:44
ART_A-147;Done;13.03.2025 15:06:36
ART_A-147;Implementation;13.03.2025 15:05:22
ART_A-147;Done;13.03.2025 15:03:57
ART_A-147;Implementation;24.01.2025 10:34:25
ART_A-147;Implementation;21.11.2024 10:27:56
ART_A-147;Program Backlog;21.09.2024 16:30:38
ART_A-147;Analysis;20.07.2024 11:13:30
ART_A-146;Created;31.01.2024 14:06:11
ART_A-146;Done;24.01.2025 10:34:25
ART_A-146;Releasing;27.07.2024 09:48:08
ART_A-146;Implementation;12.05.2024 10:38:55
ART_A-146;Program Backlog;12.05.2024 10:38:51
ART_A-146;Analysis;09.05.2024 09:06:20
ART_A-146;Funnel;21.04.2024 15:17:13
ART_A-146;Implementation;23.02.2024 13:50:51
ART_A-146;Program Backlog;23.02.2024 13:50:20
ART_A-146;Analysis;01.02.2024 08:30:55
ART_A-145;Created;11.07.2024 09:07:59
ART_A-145;Done;24.01.2025 10:34:25
ART_A-145;Releasing;16.11.2024 09:25:18
ART_A-145;Implementation;01.08.2024 13:46:42
ART_A-144;Created;06.07.2024 10:20:05
ART_A-144;Done;13.11.2025 16:09:17
ART_A-144;Program Backlog;24.01.2025 10:34:25
ART_A-144;Program Backlog;26.10.2024 15:34:15
ART_A-144;Analysis;26.10.2024 15:34:08
ART_A-143;Created;17.12.2023 09:29:46
ART_A-143;Done;24.01.2025 10:34:25
ART_A-143;Releasing;13.04.2024 16:08:52
ART_A-143;Implementation;21.02.2024 14:31:21
ART_A-143;Program Backlog;07.02.2024 15:01:59
ART_A-143;Analysis;24.01.2024 16:08:38
ART_A-142;Created;10.02.2024 18:26:11
ART_A-142;Done;24.01.2025 10:34:25
ART_A-142;Releasing;26.09.2024 14:05:53
ART_A-142;Implementation;12.05.2024 10:01:21
ART_A-142;Program Backlog;03.05.2024 14:47:54
ART_A-142;Analysis;22.03.2024 14:03:28
ART_A-140;Created;06.07.2024 09:51:02
ART_A-140;Done;13.11.2025 16:07:04
ART_A-139;Created;22.04.2024 08:43:12
ART_A-139;Done;24.01.2025 10:34:24
ART_A-139;Releasing;26.09.2024 14:05:59
ART_A-139;Implementation;12.05.2024 10:01:40
ART_A-139;Program Backlog;03.05.2024 14:48:58
ART_A-139;Analysis;03.05.2024 14:48:55
ART_A-138;Created;07.06.2024 14:52:36
ART_A-138;Done;12.09.2025 14:01:01
ART_A-138;Releasing;12.09.2025 13:59:23
ART_A-138;Implementation;21.07.2025 13:41:54
ART_A-138;Program Backlog;13.06.2025 10:06:47
ART_A-138;Analysis;13.06.2025 10:06:08
ART_A-138;Funnel;30.03.2025 15:07:38
ART_A-138;Analysis;24.01.2025 10:34:24
ART_A-138;Analysis;20.07.2024 11:07:01
ART_A-137;Created;22.11.2024 12:19:25
ART_A-137;Funnel;08.11.2025 07:43:48
ART_A-137;Analysis;08.11.2025 07:43:38
ART_A-136;Created;22.11.2024 12:11:42
ART_A-136;Implementation;13.10.2025 11:40:51
ART_A-136;Program Backlog;15.08.2025 14:14:18
ART_A-136;Analysis;03.04.2025 13:21:17
ART_A-135;Created;25.11.2024 11:30:11
ART_A-135;Funnel;13.02.2025 11:13:53
ART_A-135;Analysis;13.02.2025 11:13:51
ART_A-134;Created;25.05.2024 11:36:11
ART_A-134;Funnel;13.03.2025 14:01:37
ART_A-134;Analysis;24.01.2025 10:34:23
ART_A-134;Analysis;26.10.2024 15:08:56
ART_A-134;Funnel;26.10.2024 15:08:50
ART_A-134;Implementation;07.09.2024 14:20:02
ART_A-134;Program Backlog;27.07.2024 15:51:01
ART_A-134;Analysis;13.07.2024 09:54:39
ART_A-133;Created;20.07.2024 12:02:16
ART_A-133;Done;13.11.2025 16:11:08
ART_A-133;Implementation;03.02.2025 10:24:44
ART_A-133;Program Backlog;24.01.2025 10:34:23
ART_A-133;Program Backlog;26.10.2024 15:30:41
ART_A-133;Analysis;26.10.2024 15:30:24
ART_A-132;Created;22.04.2024 08:07:38
ART_A-132;Done;13.11.2025 16:11:00
ART_A-132;Implementation;24.01.2025 10:34:23
ART_A-132;Implementation;07.12.2024 09:47:18
ART_A-132;Program Backlog;25.10.2024 15:58:03
ART_A-132;Analysis;25.10.2024 15:57:58
ART_A-131;Created;11.03.2024 14:03:59
ART_A-131;Done;26.01.2025 13:04:25
ART_A-131;Implementation;24.01.2025 10:34:23
ART_A-131;Implementation;27.07.2024 15:50:32
ART_A-131;Program Backlog;20.07.2024 13:08:49
ART_A-131;Analysis;03.05.2024 14:48:38
ART_A-130;Created;07.06.2024 16:36:02
ART_A-130;Done;24.01.2025 10:34:22
ART_A-130;Releasing;21.10.2024 10:15:03
ART_A-130;Implementation;27.07.2024 15:50:14
ART_A-130;Program Backlog;20.07.2024 13:10:11
ART_A-130;Analysis;13.07.2024 09:56:09
ART_A-129;Created;08.08.2024 16:45:38
ART_A-129;Done;19.10.2025 09:23:04
ART_A-129;Releasing;29.09.2025 16:14:54
ART_A-129;Implementation;26.06.2025 13:19:50
ART_A-129;Program Backlog;15.06.2025 14:16:59
ART_A-129;Analysis;12.06.2025 14:23:27
ART_A-128;Created;20.04.2024 10:25:04
ART_A-128;Done;24.01.2025 10:34:22
ART_A-128;Releasing;12.10.2024 15:51:04
ART_A-128;Implementation;25.07.2024 15:04:12
ART_A-128;Program Backlog;12.05.2024 09:59:13
ART_A-128;Analysis;03.05.2024 13:34:59
ART_A-127;Created;11.07.2024 12:12:41
ART_A-127;Implementation;24.01.2025 10:34:22
ART_A-127;Implementation;22.07.2024 11:22:33
ART_A-127;Program Backlog;18.07.2024 15:13:12
ART_A-127;Analysis;12.07.2024 14:47:27
ART_A-125;Created;03.11.2024 15:59:29
ART_A-125;Done;28.03.2025 10:08:44
ART_A-124;Created;09.11.2024 11:36:46
ART_A-124;Done;13.03.2025 14:55:41
ART_A-124;Releasing;13.03.2025 13:40:59
ART_A-124;Implementation;24.01.2025 10:34:21
ART_A-124;Implementation;21.11.2024 10:28:43
ART_A-124;Program Backlog;09.11.2024 15:04:11
ART_A-124;Analysis;09.11.2024 15:03:44
ART_A-123;Created;02.11.2024 14:36:53
ART_A-122;Created;22.11.2024 12:21:10
ART_A-121;Created;21.02.2024 14:40:45
ART_A-121;Done;15.06.2025 12:35:37
ART_A-121;Implementation;03.03.2025 16:27:37
ART_A-121;Releasing;14.02.2025 13:41:55
ART_A-121;Program Backlog;24.01.2025 10:34:20
ART_A-121;Program Backlog;07.11.2024 17:59:20
ART_A-121;Analysis;07.11.2024 17:59:09
ART_A-121;Funnel;07.11.2024 17:55:27
ART_A-121;Implementation;27.07.2024 15:50:48
ART_A-121;Program Backlog;16.05.2024 09:32:10
ART_A-121;Analysis;03.05.2024 14:51:35
ART_A-120;Created;14.02.2024 14:45:48
ART_A-120;Done;24.01.2025 10:34:20
ART_A-120;Releasing;10.03.2024 13:53:45
ART_A-120;Implementation;21.02.2024 14:33:29
ART_A-120;Program Backlog;14.02.2024 15:05:22
ART_A-120;Analysis;14.02.2024 15:05:15
ART_A-119;Created;14.07.2024 15:13:59
ART_A-119;Done;13.11.2025 16:09:24
ART_A-119;Program Backlog;24.01.2025 10:34:20
ART_A-119;Program Backlog;26.10.2024 15:33:28
ART_A-119;Analysis;26.10.2024 15:33:24
ART_A-118;Created;14.07.2024 13:17:13
ART_A-118;Done;13.11.2025 16:09:21
ART_A-118;Program Backlog;31.03.2025 11:50:34
ART_A-118;Analysis;08.03.2025 09:45:05
ART_A-117;Created;20.04.2024 10:29:43
ART_A-117;Done;27.03.2025 10:43:52
